-1.9643,37.395,291.93,89,1244,0.03,0.021,100.58,103.55,102.45
-1.9643,37.395,291.24,89,1244,0.051,0.011,104.7,105.4,104.16
-1.9643,37.394,290.55,89,1244,0.002,0.048,104.01,103.06,104.69
-1.9642,37.394,289.86,89,1241,0.074,0.005,103.68,103.2,103.82
-1.9642,37.394,289.17,89,1240,0.038,0.042,102.06,104.79,103.49
-1.9642,37.394,288.49,89,1238,0.042,0.089,104.14,103.93,105.85
-1.9642,37.394,287.39,89,1237,0.062,0.062,101.4,102.78,103.18
-1.9641,37.393,285.32,89,1232,0.027,0.079,101.85,103.34,101.73
-1.9641,37.393,284.42,89,1231,0.05,0.045,102.14,104.46,101.17
-1.964,37.393,283.46,89,1230,0.026,0.026,101.3,103.09,101.29
-1.9639,37.393,282.08,89,1227,0.025,0.016,104.07,100.72,102.63
-1.9639,37.393,281.35,88.811,1225,0.052,0.087,104.42,101.61,103.4
-1.9638,37.392,280.66,88.201,1225,0.035,0.068,100.06,105.55,105.5
-1.9638,37.392,279.92,88.788,1224,0.008,0.086,102.13,103.54,101.89
-1.9637,37.392,277.85,88,1225,0.019,0.061,101.44,103.24,101.68
-1.9636,37.392,276.59,88,1224,0.078,0.016,105.57,105.63,103.71
-1.9635,37.392,275.81,88,1228,0.056,0.026,104.58,101.53,101.32
-1.9634,37.391,274.43,88,1228,0.053,0.005,102.28,105.48,101.03
-1.9634,37.391,273.05,88,1230,0.026,0.004,104.12,103.34,100.09
-1.9633,37.391,271.67,88,1231,0.001,0.025,104.2,104.43,103.1
-1.9631,37.391,270.3,88.292,1232,0.046,0.015,103.54,104.11,100.01
-1.963,37.39,268.92,89,1230,0.002,0.061,105.78,100.83,103.34
-1.9629,37.39,267.77,89,1235,0.021,0.082,104.69,105.85,103.33
-1.9628,37.39,267.08,89,1228,0.015,0.032,103.23,102.55,100.44
-1.9626,37.39,266.39,89,1227,0.036,0.009,100.56,100.45,102.38
-1.9625,37.389,265.41,89,1231,0.062,0.072,105.32,100.64,104.64
-1.9623,37.389,264.03,89,1232,0.05,0.042,101.54,105.84,103.44
-1.9622,37.389,264,89,1234,0.025,0.062,102.78,103.42,102.42
-1.9621,37.389,263.64,89,1236,0.023,0.062,101.98,102.9,103.14
-1.962,37.389,262.95,89.394,1236,0.006,0.038,104.54,103.87,102.35
-1.9619,37.388,262.26,90,1237,0.013,0.06,104.82,101.31,100.4
-1.9618,37.388,262,90,1238,0.058,0.057,104.82,104.17,104.67
-1.9616,37.388,262,90,1240,0.007,0.047,105.26,101.47,104.59
-1.9615,37.388,262,90,1241,0.074,0.017,100.52,103.8,103.41
-1.9613,37.388,262,90,1237,0.034,0.046,104.01,105.77,103.69
-1.9611,37.387,262,90,1235,0.006,0.068,103.01,104.36,103.53
-1.9609,37.387,262,89.527,1234,0.046,0.038,102.01,105.82,103.7
-1.9607,37.387,262,89,1234,0.067,0.067,103.53,104.58,101.44
-1.9606,37.387,262.26,89,1233,0.028,0.062,102.11,103.15,104.75
-1.9604,37.387,262.95,89,1230,0.063,0.086,101.24,102.68,104.24
-1.9602,37.386,263.63,89,1227,0.057,0.028,101.57,103.83,104.43
-1.9601,37.386,264.32,89,1232,0.047,0.031,100.59,101.84,100.83
-1.9599,37.386,265.01,89,1227,0.03,0.035,100.9,102.66,100.03
-1.9597,37.386,265.7,89.553,1224,0.031,0.002,101.92,103.99,104.43
-1.9595,37.386,266.39,90,1225,0.034,0.057,103.57,104.94,104.87
-1.9594,37.386,267.16,90,1224,0.034,0.051,100.92,101.91,103.39
-1.9592,37.385,268.54,90,1223,0.017,0.033,100.37,103.94,100.33
-1.959,37.385,269.92,90,1226,0.04,0.038,100.04,103.03,101.94
-1.9588,37.385,271,90,1223,0.003,0.042,104.65,100.94,105.61
-1.9586,37.385,271,90,1227,0.045,0.028,104.09,101.83,105.12
-1.9584,37.385,272.05,89.368,1229,0.003,0.02,100.72,100.63,104.12
-1.9582,37.384,273,89.644,1227,0.07,0.01,104.32,105.23,101
-1.958,37.384,273,89.345,1226,0.069,0.012,100.97,104.08,104.08
-1.9578,37.384,273.59,89,1230,0.027,0.086,100.72,104.96,100.47
-1.9577,37.384,274.28,89,1228,0.078,0.044,104.09,105.68,103.37
-1.9576,37.384,274.97,89,1227,0.077,0.068,100.87,103.78,102.75
-1.9575,37.384,275.66,89,1228,0.08,0.028,100.34,103.08,103.99
-1.9573,37.383,276.35,88.288,1230,0.012,0,100.81,103.34,102.6
-1.9572,37.383,277.08,88,1226,0,0.056,100.08,105.93,100.18
-1.957,37.383,278.46,88,1227,0.02,0.032,101.13,103.76,102.65
-1.9569,37.383,279.42,88,1228,0.028,0.059,100.42,105.12,102.8
-1.9568,37.383,280.11,88,1231,0.018,0.076,100.22,102.94,100.06
-1.9568,37.382,280.8,88,1230,0.061,0.009,101.85,100.11,103.56
-1.9567,37.382,281.48,88,1225,0.018,0.053,103.09,101.46,101.81
-1.9566,37.382,282.17,88,1226,0.036,0.052,102.36,103.3,104.96
-1.9565,37.382,282.86,88.803,1232,0.021,0.047,105.98,100.61,105.5
-1.9565,37.382,283,89,1229,0.028,0.041,102.64,102.85,101.6
-1.9564,37.382,283.48,89,1228,0.073,0.087,100.91,101.04,101.77
-1.9563,37.381,284.86,89,1228,0.001,0.016,104.67,101.95,100.55
-1.9562,37.381,286.24,88.152,1229,0.01,0.05,104.45,100.66,104.36
-1.9562,37.381,287.31,88,1230,0.031,0.057,100.52,102.57,104.31
-1.9561,37.381,288,88,1229,0.068,0.002,102.82,104.32,103.73
-1.9561,37.381,288.69,88,1227,0.017,0.058,101.75,104.61,102.26
-1.9561,37.38,289.38,88.894,1228,0.075,0.076,102.44,105.57,103.79
-1.956,37.38,290.13,89,1227,0.078,0.035,102.58,104.54,103.1
-1.956,37.38,291.51,89,1227,0.03,0.039,105.23,101.99,103.9
-1.956,37.38,292.44,89,1228,0.079,0.007,104.25,105.29,105.23
-1.956,37.38,293.27,89,1226,0.009,0.052,100.08,103.15,101.98
-1.956,37.379,294.64,89,1226,0.061,0.079,100.14,101.6,103.35
-1.956,37.379,295.51,89,1227,0.046,0.018,101.42,101.01,100.17
-1.956,37.379,296.2,89,1230,0.05,0.008,103.59,100.27,101.32
-1.956,37.379,296.89,89,1230,0.039,0.017,105.56,101.02,104.72
-1.9561,37.378,297.58,89,1230,0.017,0.06,102,105.56,101.74
-1.9561,37.378,298.27,89,1229,0.011,0.066,102.66,100.65,100.34
-1.9561,37.378,298.96,89,1230,0.051,0.057,100.59,105.01,104.2
-1.9562,37.378,299.65,89,1233,0.064,0.042,104.29,100.91,103.83
-1.9562,37.378,300.33,89,1229,0.054,0.028,104.33,105.14,103.89
-1.9563,37.377,301.02,88.947,1229,0.038,0.058,104.7,103.59,105.3
-1.9564,37.377,301.71,88,1229,0.076,0.051,105.66,101.18,100.98
-1.9564,37.377,302,88,1229,0.047,0.06,100.28,104.79,104
-1.9565,37.377,302.18,88,1230,0.018,0.011,104.81,104.73,102.3
-1.9566,37.377,303.56,88,1229,0.055,0.061,102.8,100.57,104.16
-1.9567,37.376,304,88,1231,0.025,0.061,101.67,101.03,101.82
-1.9569,37.376,304.16,88,1231,0.06,0.084,100.26,103.62,103.9
-1.957,37.376,304.85,88,1231,0.08,0.075,104.73,101.95,102.16
-1.9572,37.376,305.54,88,1229,0.021,0.016,105.4,101.6,105.48
-1.9573,37.375,306,88,1230,0.075,0.086,104.66,104.74,102.33
-1.9574,37.375,306,88,1229,0.056,0.018,105.03,103.7,104.07
-1.9576,37.375,306,88.178,1230,0.007,0.019,102.06,104.12,104.52
-1.9578,37.375,306,88.811,1232,0.019,0,101.14,104.19,101.19
-1.958,37.375,306,88,1230,0.075,0.027,102.27,105.6,104.07
-1.9581,37.374,306,88,1229,0.038,0.024,101.54,100.72,104.75
-1.9583,37.374,306,88,1231,0.071,0.053,100.12,103.64,104.36
-1.9585,37.374,306,88,1233,0.063,0.036,101.76,102.94,101.05
-1.9586,37.374,306,88.246,1233,0.001,0.016,101.44,103.18,100.62
-1.9588,37.374,305.57,88.743,1229,0.062,0.035,101.21,101.33,104.91
-1.959,37.374,304.88,88,1232,0.055,0.014,102.09,104.49,105.89
-1.9593,37.373,304.19,88.28,1233,0.07,0.075,103.22,101.55,104.51
-1.9596,37.373,303.01,88.708,1230,0.047,0.013,100.74,101.19,105.46
-1.9598,37.373,301.82,88,1229,0.05,0.061,101.15,105.23,103.65
-1.9599,37.373,301.13,88,1230,0.009,0.068,102.93,100.16,102.75
-1.9601,37.373,300.44,88,1229,0.017,0.001,102.44,100.21,100.27
-1.9604,37.372,299.75,88.337,1229,0.002,0.012,104.41,102.63,103.6
-1.9605,37.372,299.06,89,1229,0.036,0.002,101.8,100.39,104.69
-1.9606,37.372,298.37,89,1233,0.026,0.073,104.85,105.88,104.91
-1.9608,37.372,297.68,88.629,1230,0.023,0.004,105.49,103.77,101.34
-1.9611,37.372,296.99,88.383,1221,0.04,0.06,104.59,103.94,104.4
-1.9612,37.372,296.3,89,1232,0.014,0.041,102,101.97,104.07
-1.9614,37.372,295.23,89,1231,0.075,0.073,104.32,102.85,105.84
-1.9616,37.371,294,88.583,1228,0.076,0.032,100.2,100.09,102.47
-1.9618,37.371,294,88,1230,0.047,0.002,103.69,101.2,100.3
-1.962,37.371,293.55,88,1227,0,0.019,100.67,105.15,101.89
-1.9622,37.371,292.86,88,1229,0.073,0.064,100.3,100.4,101.89
-1.9624,37.371,292.17,88,1231,0.055,0.049,100.33,101.86,102.96
-1.9626,37.371,291.48,88,1232,0.005,0.079,100.15,104.96,100.33
-1.9628,37.37,290.58,88.485,1229,0.08,0.067,105.74,103.67,100.57
-1.9631,37.37,289.2,89,1227,0.025,0.009,103.15,105.49,101.43
-1.9633,37.37,288.41,88.492,1231,0.065,0.088,104.54,105.31,104.7
-1.9634,37.37,288,88.519,1231,0.037,0.067,103.54,101.47,105.22
-1.9635,37.37,288,88.47,1225,0.047,0.001,104.44,105.75,103.75
-1.9636,37.37,287.34,88,1231,0.038,0.061,101.91,102.71,101.99
-1.9638,37.37,286.65,88.553,1232,0.044,0.044,105.09,105.34,101.63
-1.9639,37.369,285.93,89,1232,0.014,0.003,102.96,102.79,100.19
-1.9642,37.369,284.55,89,1232,0.047,0.01,100.69,103.51,105.22
-1.9643,37.369,283.59,88.413,1228,0.012,0.006,104.88,100.07,101.48
-1.9645,37.369,282.8,88,1226,0.036,0.055,104,104.37,105.92
-1.9647,37.369,281.42,88,1230,0.043,0.021,102.29,102.49,100.76
-1.965,37.368,280.04,88.621,1230,0.037,0.012,104.32,100.71,103.2
-1.9652,37.368,278.66,89,1231,0.067,0.048,102.51,103.58,102.27
-1.9655,37.368,277.28,89,1229,0.08,0.084,100.33,100.02,104.71
-1.9656,37.368,276.45,89,1230,0.078,0.056,103.51,105.64,105.49
-1.9658,37.368,275.76,89,1229,0.06,0.062,101.79,104.15,102.17
-1.966,37.367,275.07,88.322,1230,0.016,0.021,102.46,101.63,105.47
-1.9662,37.367,274.38,88.689,1228,0.002,0.018,103.52,104.52,100.71
-1.9664,37.367,273.7,89,1227,0.015,0.003,101.89,103.95,100.2
-1.9665,37.367,273.01,89,1227,0.046,0.06,100.88,101.7,105.43
-1.9667,37.367,271.63,89,1230,0.05,0.046,105.95,103.21,105.59
-1.9668,37.366,270.63,89,1227,0.029,0.044,100.64,100.36,103.54
-1.9669,37.366,269.94,89,1228,0.051,0.078,102,104.07,100.33
-1.967,37.366,269.25,89,1227,0.072,0.087,100.22,105.54,105.3
-1.9672,37.366,269,89,1237,0.02,0.069,105.54,102.8,105.1
-1.9674,37.366,268.87,89,1229,0.023,0.022,102.24,102.21,103.41
-1.9675,37.365,268.18,89,1229,0.01,0.061,105.94,105.51,102.76
-1.9677,37.365,267.49,89,1230,0.042,0.069,103.26,100.06,100.4
-1.9678,37.365,266.8,89,1229,0.066,0.053,103.38,105.58,102.3
-1.9679,37.365,266.11,89,1228,0.024,0.074,101.12,104.16,104.44
-1.9679,37.365,265.43,88.163,1231,0.063,0.084,101.29,104.93,103.13
-1.968,37.364,264.47,88.848,1231,0.035,0.058,102.91,105.15,102.98
-1.9682,37.364,263.09,88.14,1228,0.044,0.001,101.31,100.66,104.98
-1.9683,37.364,261.72,88,1225,0.079,0.016,105.63,104.23,100.1
-1.9684,37.364,260.67,88,1221,0.055,0.002,101.66,103.31,101.58
-1.9685,37.363,260,88.894,1240,0.078,0.085,105.72,103.12,100.85
-1.9686,37.363,260,89,1237,0.007,0.044,104.89,101.88,100.19
-1.9687,37.363,259.6,89,1225,0.072,0.072,102.1,100.97,101.73
-1.9688,37.363,258.91,89,1221,0.004,0.041,100.12,101.92,105.37
-1.9688,37.362,258.22,89,1230,0.009,0.044,102.04,104.03,100.98
-1.9689,37.362,257.07,89,1228,0.051,0.038,102.31,103.14,105.94
-1.969,37.362,255.85,89,1240,0.029,0.081,100.56,103.65,100.78
-1.9691,37.362,255.16,88.027,1223,0.025,0.079,105.82,104.56,102.8
-1.9691,37.361,254.47,88,1228,0.064,0.057,101.14,100.98,102.22
-1.9692,37.361,253.78,88.996,1229,0.024,0.026,100.98,102.97,103.95
-1.9692,37.361,253.09,88,1228,0.049,0.026,103.04,104.59,105.25
-1.9693,37.361,253,88,1229,0.037,0.022,103.05,101.8,101.77
-1.9693,37.36,253,88.03,1212,0.023,0.064,100.3,105.04,101.63
-1.9694,37.36,253,88.958,1207,0.067,0.07,102.2,104.08,100.48
-1.9694,37.36,252.33,88,1232,0.046,0.074,103.51,101.97,101.11
-1.9695,37.359,251.29,88,1235,0.005,0.073,105.97,103.23,104.56
-1.9696,37.359,250,88.076,1226,0.021,0.023,102.61,105.03,105.46
-1.9697,37.359,250,89,1224,0.013,0.072,104.18,101.46,103.87
-1.9698,37.359,249.15,89,1227,0.045,0.057,100.09,100.11,103.1
-1.9699,37.359,247.66,89,1228,0.016,0.021,100.91,103.65,104.21
-1.97,37.358,245.59,89,1230,0.039,0.034,105.4,103.23,100.27
-1.9702,37.358,244.02,89,1228,0.059,0.041,100.27,101.36,105.35
-1.9703,37.358,242.82,89,1232,0.077,0.045,100.17,105.52,104.04
-1.9704,37.358,242.13,89,1228,0.061,0.049,103.45,105.62,100.99
-1.9705,37.357,240.32,89,1227,0.006,0.031,102.04,102.93,103.02
-1.9707,37.357,238.75,88.822,1228,0.075,0.026,101.31,104.19,103.19
-1.9708,37.357,238.06,88.189,1227,0.078,0.064,105.43,103.1,103.75
-1.9709,37.357,236.75,89,1230,0.049,0.085,104.1,101.71,105.79
-1.9711,37.356,235.37,88.788,1230,0.077,0.054,102.23,100.05,103.42
-1.9713,37.356,233.99,88,1227,0.026,0.053,102.41,101.76,103.47
-1.9714,37.356,232.61,88,1226,0.072,0.067,101.23,104,105.63
-1.9716,37.356,232,88,1229,0,0.033,101.42,100.93,100.36
-1.9716,37.356,231.93,88,1232,0.039,0.041,105.31,101.35,103.96
-1.9718,37.355,231.24,88,1229,0.011,0.046,105.53,105.27,100.59
-1.9718,37.355,230.1,88,1229,0.025,0.084,104.69,103.64,103.65
-1.9719,37.355,229,88,1225,0.013,0.041,101.45,103.88,104.83
-1.9719,37.355,229,88.303,1227,0.048,0.058,103.5,100.41,100.19
-1.972,37.355,228.48,89,1228,0.053,0.041,101.21,101.31,103.13
-1.972,37.355,227.79,89,1228,0.028,0.05,100.76,104.68,101.78
-1.972,37.354,227.1,89,1229,0.004,0.003,104.13,103.78,103.97
-1.9721,37.354,225.83,89,1231,0.003,0.073,105.47,100.42,103.59
-1.9721,37.354,225,89,1233,0.004,0.061,104.51,103.94,100.36
-1.9722,37.354,225,89,1237,0.005,0.018,104.94,103.12,105.35
-1.9722,37.353,223.04,88.617,1243,0.001,0.001,101.35,105.69,105.72
-1.9722,37.353,221.32,88.394,1245,0.078,0.069,102.32,100.12,101.08
-1.9722,37.353,219.94,88.595,1249,0.059,0.051,102.51,104.37,100.44
-1.9721,37.352,218.56,88.417,1253,0.06,0.059,105.62,102.39,105.93
-1.9721,37.352,217.18,88.572,1256,0.002,0.057,100.63,104.13,102.57
-1.972,37.352,215.8,88.439,1261,0.009,0.066,103.19,100.43,104.56
-1.9719,37.352,214.42,89,1263,0.021,0.08,103.73,104.55,105.54
-1.9718,37.351,213.52,89,1266,0.072,0.06,101.68,100.3,105.24
-1.9717,37.351,212.5,89,1269,0.078,0.01,101.18,103.86,105.78
-1.9716,37.351,210.43,89,1271,0.08,0.064,102.45,103,101.78
-1.9715,37.351,209.46,89,1276,0.028,0.04,102.17,103.18,104.26
-1.9714,37.351,208.77,89,1275,0.023,0.058,100.97,104.43,105.41
-1.9713,37.35,208.08,88.481,1279,0.015,0.059,105.37,101.65,105.25
-1.9712,37.35,206.78,88.53,1282,0.06,0.061,102.64,101.43,104.97
-1.971,37.35,205.4,88.458,1282,0.058,0.005,104.02,104.56,100.21
-1.9709,37.35,204.02,88.553,1281,0.015,0.02,101.26,105.77,105.44
-1.9708,37.349,202.64,89,1280,0.035,0.015,102.83,100.99,103.77
-1.9707,37.349,201.63,88.424,1280,0.003,0.084,100.29,102.27,103.44
-1.9706,37.349,200.94,88,1278,0.053,0.046,102.98,100.58,104.43
-1.9706,37.349,200.25,88,1276,0.063,0.061,101.62,105.61,103.05
-1.9704,37.349,199.13,88,1272,0.069,0.06,104.11,104.82,105.19
-1.9703,37.348,197.88,88,1268,0.063,0.007,104.49,104.38,100.84
-1.9702,37.348,197.19,88,1268,0.035,0.02,102.35,104.77,103.94
-1.9701,37.348,196.5,88.644,1258,0.028,0.025,103.35,103.44,103.56
-1.9699,37.348,195.81,89,1251,0.004,0.083,104.4,102.17,103.08
-1.9699,37.348,195.12,89,1245,0.066,0.02,103.67,100.96,101.47
-1.9698,37.347,195,89,1236,0.008,0.022,103.49,105.32,105.85
-1.9697,37.347,194.74,88.311,1227,0,0.061,100.42,105.42,105.5
-1.9696,37.347,194.05,88,1226,0.022,0.059,102.24,104.55,103.91
-1.9695,37.347,194,88,1218,0.076,0.064,100.2,102.17,100.66
-1.9694,37.347,193.35,88,1221,0.054,0.076,102.44,102.98,103.09
-1.9692,37.347,192,88,1217,0.031,0.066,103.95,103.95,102.89
-1.9691,37.346,192,88,1212,0.069,0.001,103.45,101.73,100.4
-1.9689,37.346,191.61,88,1217,0.054,0.053,105.86,100.85,102.33
-1.9687,37.346,190.92,88.769,1219,0.449,0.083,102.65,101.85,104.83
-1.9685,37.346,190.23,89,1224,0.435,0.008,104.67,102.08,104.72
-1.9683,37.346,189.54,89,1226,0.477,0.05,103.42,100.83,100.72
-1.9681,37.345,188.85,89,1229,0.466,0.084,100.12,101.29,102.47
-1.9679,37.345,188.16,88.186,1226,0.4,0.018,103.07,103.34,104.79
-1.9676,37.345,187.47,88,1224,0.411,0.047,102.44,100.3,101.51
-1.9674,37.345,187,88.837,1224,0.439,0.011,67.32,102.5,103.53
-1.9672,37.344,187,88.151,1224,0.447,0.068,67.38,104.27,100.22
-1.967,37.344,187,88.86,1221,0.423,0.028,68.63,105.28,104.09
-1.9668,37.344,187.29,89,1220,0.435,0.017,71.52,103.61,104.96
-1.9666,37.344,187.97,89,1222,0.432,0.089,67.91,102.79,104.2
-1.9666,37.343,188,89,1223,0.411,0.064,67.7,70.9,102.11
-1.9664,37.343,188.35,89.905,1225,0.477,0.075,68.18,67.93,102.93
-1.9663,37.343,189.04,90,1223,0.429,0.062,69,68.26,101.7
-1.9662,37.343,189.73,90,1229,0.467,0.062,70.88,66.82,101.59
-1.9661,37.342,190.42,90,1221,0.403,-0.652,67.41,69.92,104.59
-1.966,37.342,191.11,90.951,1226,0.034,-0.683,66.13,66.15,103.51
-1.9659,37.342,191.8,91,1229,0.006,-0.656,67.8,67.4,103.23
-1.9658,37.342,192.49,91,1227,0.025,-0.65,67.79,71.88,105.95
-1.9657,37.341,193.18,91,1227,0.076,-0.625,70.96,71.66,104.62
-1.9657,37.341,193.87,91.996,1229,0.069,-0.682,66.81,71.89,103.52
-1.9657,37.341,194.56,92,1226,0.014,-0.652,70.89,66.4,104.75
-1.9656,37.341,195.24,92,1231,0.043,-0.627,71.17,67.17,103.29
-1.9656,37.34,195.93,92,1231,0.023,-0.668,69.32,68.54,100.45
-1.9656,37.34,196.62,92,1228,0.073,-0.651,66.11,69.22,102.85
-1.9655,37.34,197.31,92,1232,0.006,-0.635,69.05,68.78,105.1
-1.9655,37.34,198,92,1232,0.063,-0.682,70.28,69.76,102.42
-1.9655,37.34,198,92,1231,0.014,-0.642,70.19,69.02,101.42
-1.9656,37.339,198.76,92,1229,0.058,-0.7,71.36,70.75,103.25
-1.9656,37.339,200,92,1231,0.018,-0.654,70.21,70.26,102.21
-1.9656,37.339,200,92,1230,0.016,-0.649,71.63,69.42,104.55
-1.9656,37.339,200.89,91.879,1231,0.017,-0.7,66.06,66.94,104.62
-1.9657,37.339,202.14,91,1232,0.079,-0.619,70.92,69.75,102.08
-1.9658,37.338,202.83,91,1229,0.03,-0.625,66.2,71.56,105.81
-1.9658,37.338,203.51,90.845,1224,0.051,-0.63,69.1,71.9,102.13
-1.9659,37.338,204.2,90,1222,0.003,-0.629,69.92,70.34,101.16
-1.966,37.338,204.89,89.822,1215,0.018,-0.666,70.53,67.12,100.54
-1.9661,37.337,205.58,89,1210,0.07,-0.687,67.68,71.16,101.88
-1.9661,37.337,206.27,89,1209,0.037,-0.668,69.62,66.77,105.75
-1.9662,37.337,206.96,88.788,1206,0,-0.642,71.34,70.46,103.83
-1.9663,37.337,207.65,88,1201,0.037,-0.616,69.86,66.28,101.25
-1.9664,37.337,208.34,88,1202,0.066,0.008,70.72,69.9,102
-1.9665,37.337,209,88,1199,0.07,0.067,68.95,66.35,102.06
-1.9665,37.336,209,88,1197,0.024,0.005,68.42,71.52,105.37
-1.9666,37.336,209.41,88,1201,0.019,0.068,71.27,67.03,103.03
-1.9668,37.336,210.09,88,1198,0.067,0.042,70.25,66.52,103.37
-1.9668,37.336,210.78,88,1196,0.035,0.004,70.96,67.83,104.74
-1.967,37.336,211.95,88,1199,0.041,0.076,66.06,70.03,102.1
-1.9671,37.335,213,88,1198,0.015,0.014,66.57,67.22,101.32
-1.9671,37.335,213,88,1200,0.012,0.01,69.26,71.85,104.94
-1.9672,37.335,213.54,88,1204,0.073,0.024,71.14,66.23,100.45
-1.9673,37.335,214,88,1201,0.08,0.028,67.58,68.95,100.49
-1.9674,37.335,214,88,1202,0.031,0.055,70.66,69.85,101.86
-1.9675,37.334,214.61,88,1202,0.066,0.061,69.83,68.43,105.14
-1.9676,37.334,215,88,1201,0.077,0.089,70.35,66.34,102.85
-1.9676,37.334,215,88,1201,0.072,0.09,71.37,69.78,101.94
-1.9677,37.334,215,88,1199,0.068,0.068,70.61,67.28,102.76
-1.9677,37.333,215.36,88,1199,0.055,0.025,67.24,69.78,104.05
-1.9678,37.333,216,88,1199,0.013,0.086,66.26,68.37,103.45
-1.9678,37.333,216,88,1198,0.019,0.037,66.92,70.78,105.06
-1.9678,37.333,216,88,1198,0.035,0.019,70.31,71.28,100.45
-1.9678,37.332,216,88,1197,0.002,0.057,66.77,70.68,101.56
-1.9678,37.332,216,88,1196,0.021,0.001,67.32,70.22,104.13
-1.9679,37.332,216,88,1195,0.079,0.003,68.72,68.52,102.59
-1.9679,37.332,216,88,1194,0.025,0.016,68.79,69.86,101.94
-1.9679,37.332,216,88,1194,0.046,0.018,66.53,66.47,100.27
-1.9679,37.331,216.57,88,1193,0.049,0.065,69.04,68.28,101.86
-1.9679,37.331,216.74,88.53,1193,0.673,0.04,66.45,68.63,102.56
-1.968,37.331,216.06,89,1192,0.632,0.076,67,68.44,103.69
-1.968,37.331,216.63,89,1190,0.656,0.035,70.49,67.64,101.46
-1.968,37.33,217,89,1190,0.616,0.076,68.01,67.39,105.07
-1.968,37.33,217.01,89,1192,0.605,0.068,67.83,70.43,105.3
-1.968,37.33,217.7,89,1194,0.65,0.053,70.92,71.28,105.57
-1.968,37.33,218,89,1195,0.655,-0.686,71.9,70.64,103.38
-1.968,37.33,218,89,1196,0.024,-0.652,71.82,66.21,101.82
-1.9681,37.33,218,89,1200,0.046,-0.658,69.46,69.33,104.62
-1.9681,37.329,218.46,89,1202,0.025,-0.666,67.4,69.53,103.04
-1.9681,37.329,219.15,89,1206,0.065,-0.692,67.75,67.47,103.68
-1.9681,37.329,219.84,89,1213,0.029,-0.677,70.04,68.39,104.12
-1.9682,37.328,220,88.333,1217,0.056,-0.67,69.44,70.84,100.5
